DATE,id_mkt,Lado,Resultado,Tipo,Qtd,preco,Boleta
2014-09-26 09:52:23.135000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.181000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.205000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.207000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.207000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.208000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.208000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.210000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.210000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.219000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.219000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.219000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.219000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.219000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.244000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.248000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.251000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.251000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.251000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.251000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.254000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.257000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.263000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.283000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.314000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.342000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.455000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.455000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:23.457000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.560000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.750000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.788000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.892000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.911000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:23.978000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.094000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.112000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.189000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.205000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.279000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.385000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.543000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:24.567000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.586000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.736000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.782000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.785000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:24.908000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:24.943000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:25.007000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:25.018000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.018000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.018000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.018000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.050000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:25.127000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:25.234000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.914000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.930000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:25.930000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:26.622000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:26.770000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:26.796000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:28.339000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:28.339000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:28.339000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:28.907000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:29.629000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:29.854000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,2077.0,1.0,-1.0,0.0,30.0,12.05,30.0
2014-09-26 09:52:30.108000,2078.0,1.0,-1.0,0.0,30.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,-30.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.108000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.109000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.109000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.109000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.109000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.111000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.120000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.138000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:30.139000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:31.052000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:31.052000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:31.052000,0.0,0.0,0.0,0.0,0.0,12.06,0.0
2014-09-26 09:52:31.641000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:32.543000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:33.846000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:34.127000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:34.188000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:34.188000,0.0,0.0,0.0,0.0,0.0,12.05,0.0
2014-09-26 09:52:37.357000,2118.0,1.0,-1.0,0.0,30.0,12.04,30.0
2014-09-26 09:52:37.357000,2119.0,1.0,-1.0,0.0,30.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,-30.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.357000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.358000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.358000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.358000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.358000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.359000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.360000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.421000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:37.670000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:39.048000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.035000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:52:44.999000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:00.368000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:00.369000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:00.371000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:00.937000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:01.207000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:01.892000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:02.688000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:02.716000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.563000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:03.776000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:06.802000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:28.521000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:30.604000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:30.604000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:30.711000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:30.711000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.301000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.317000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.456000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.585000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.585000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:34.588000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:35.636000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.602000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.602000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:38.731000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:40.429000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:44.526000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.551000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.551000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.551000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.552000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.552000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.552000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.552000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:44.556000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:55.527000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:55.629000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:55.659000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:55.699000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:55.740000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:55.782000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:56.548000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.354000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:53:57.358000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:54:00.421000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:54:00.620000,0.0,0.0,0.0,0.0,0.0,12.04,0.0
2014-09-26 09:54:04.511000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:04.518000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:04.526000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:04.628000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:04.684000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:05.148000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:05.500000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:05.506000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:05.649000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:07.130000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:07.158000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:07.896000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:08.057000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:08.502000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:08.850000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.715000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.734000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.734000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.734000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.879000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:09.890000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:12.058000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:12.058000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:12.058000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.196000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.196000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.196000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.305000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.320000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.457000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.558000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.726000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.773000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.873000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.897000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:13.998000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:14.036000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:14.097000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:14.135000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:14.208000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:14.246000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.230000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.233000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.233000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.251000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:19.340000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:20.630000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:24.508000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:24.508000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.467000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:28.609000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
2014-09-26 09:54:32.985000,0.0,0.0,0.0,0.0,0.0,12.03,0.0
